,dPSI_iPSC_1755497_10x,dPSI_iPSC_1755497_10x_bridge,dPSI_iPSC_1755497_3x,dPSI_iPSC_1755497_3x_bridge,dPSI_iPSC_2006152_10x,dPSI_iPSC_2006152_10x_bridge,dPSI_iPSC_2006152_3x,dPSI_iPSC_2006152_3x_bridge,dPSI_iPSC_2189972_10x,dPSI_iPSC_2189972_3x,dPSI_iPSC_2194943_10x,dPSI_iPSC_2194943_3x,dPSI_iPSC_2195127_10x,dPSI_iPSC_2195127_3x,dPSI_iPSC_2195327_10x,dPSI_iPSC_2195327_3x,dPSI_iPSC_2197294_10x,dPSI_iPSC_2197294_3x,dPSI_NGN2_1755497_10x,dPSI_NGN2_1755497_3x,dPSI_NGN2_2006152_10x,dPSI_NGN2_2006152_3x,dPSI_NGN2_2189972_10x,dPSI_NGN2_2189972_3x,dPSI_NGN2_2194943_10x,dPSI_NGN2_2194943_3x,dPSI_NGN2_2195127_10x,dPSI_NGN2_2195127_3x,dPSI_NGN2_2195327_10x,dPSI_NGN2_2195327_3x,dPSI_NGN2_2197294_10x,dPSI_NGN2_2197294_3x,dPSI_Sy5Y_1755497_10x,dPSI_Sy5Y_1755497_10x_bridge,dPSI_Sy5Y_1755497_3x,dPSI_Sy5Y_1755497_3x_bridge,dPSI_Sy5Y_2006152_10x,dPSI_Sy5Y_2006152_10x_bridge,dPSI_Sy5Y_2006152_3x,dPSI_Sy5Y_2006152_3x_bridge,dPSI_Sy5Y_2189972_10x,dPSI_Sy5Y_2189972_3x,dPSI_Sy5Y_2194943_10x,dPSI_Sy5Y_2194943_3x,dPSI_Sy5Y_2195127_10x,dPSI_Sy5Y_2195127_3x,minpadj_maxPdPSI_iPSC_1755497_10x,minpadj_maxPdPSI_iPSC_1755497_10x_bridge,minpadj_maxPdPSI_iPSC_1755497_3x,minpadj_maxPdPSI_iPSC_1755497_3x_bridge,minpadj_maxPdPSI_iPSC_2006152_10x,minpadj_maxPdPSI_iPSC_2006152_10x_bridge,minpadj_maxPdPSI_iPSC_2006152_3x,minpadj_maxPdPSI_iPSC_2006152_3x_bridge,minpadj_maxPdPSI_iPSC_2189972_10x,minpadj_maxPdPSI_iPSC_2189972_3x,minpadj_maxPdPSI_iPSC_2194943_10x,minpadj_maxPdPSI_iPSC_2194943_3x,minpadj_maxPdPSI_iPSC_2195127_10x,minpadj_maxPdPSI_iPSC_2195127_3x,minpadj_maxPdPSI_iPSC_2195327_10x,minpadj_maxPdPSI_iPSC_2195327_3x,minpadj_maxPdPSI_iPSC_2197294_10x,minpadj_maxPdPSI_iPSC_2197294_3x,minpadj_maxPdPSI_NGN2_1755497_10x,minpadj_maxPdPSI_NGN2_1755497_3x,minpadj_maxPdPSI_NGN2_2006152_10x,minpadj_maxPdPSI_NGN2_2006152_3x,minpadj_maxPdPSI_NGN2_2189972_10x,minpadj_maxPdPSI_NGN2_2189972_3x,minpadj_maxPdPSI_NGN2_2194943_10x,minpadj_maxPdPSI_NGN2_2194943_3x,minpadj_maxPdPSI_NGN2_2195127_10x,minpadj_maxPdPSI_NGN2_2195127_3x,minpadj_maxPdPSI_NGN2_2195327_10x,minpadj_maxPdPSI_NGN2_2195327_3x,minpadj_maxPdPSI_NGN2_2197294_10x,minpadj_maxPdPSI_NGN2_2197294_3x,minpadj_maxPdPSI_Sy5Y_1755497_10x,minpadj_maxPdPSI_Sy5Y_1755497_10x_bridge,minpadj_maxPdPSI_Sy5Y_1755497_3x,minpadj_maxPdPSI_Sy5Y_1755497_3x_bridge,minpadj_maxPdPSI_Sy5Y_2006152_10x,minpadj_maxPdPSI_Sy5Y_2006152_10x_bridge,minpadj_maxPdPSI_Sy5Y_2006152_3x,minpadj_maxPdPSI_Sy5Y_2006152_3x_bridge,minpadj_maxPdPSI_Sy5Y_2189972_10x,minpadj_maxPdPSI_Sy5Y_2189972_3x,minpadj_maxPdPSI_Sy5Y_2194943_10x,minpadj_maxPdPSI_Sy5Y_2194943_3x,minpadj_maxPdPSI_Sy5Y_2195127_10x,minpadj_maxPdPSI_Sy5Y_2195127_3x
TAF2,-0.442,-0.447,NA,NA,-0.496,-0.444,-0.301,0.30507973497521,-0.485,-0.377,-0.511,-0.321,-0.512,-0.307,-0.504,-0.352,-0.449,0.307889780577314,-0.769,-0.518,-0.652,-0.394,-0.643,-0.329,-0.748,-0.37,-0.644,-0.363,-0.621,-0.315,-0.655,-0.341,-0.528,-0.567,-0.344,-0.352,-0.649,-0.678,-0.448,-0.488,-0.636,-0.426,-0.501,0.353446779850747,-0.611,-0.493,0,0,NA,NA,0,0,1.4634642704e-12,9.46357190794176e-06,0,0,0,0,0,0,0,0,0,0.00133407518077786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39787262980651e-06,0,0
TARBP1,NA,NA,NA,NA,NA,0.261251850245401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.32,NA,NA,-0.349,-0.45,0.572906175222588,0.391484860874909,0.488757470856462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00570503172859158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41617351489e-07,NA,NA,0.000890856061105,2.05832297515e-06,0.999975814236756,0.943475672118045,0.997418748186837,NA,NA,NA,NA,NA
TARDBP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.301340073299404,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.340399863440481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00704607861317952,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00890980506775736
TASOR2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53720094001e-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TASP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.445847546364651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00165526126648372,NA,NA,NA,NA,NA,NA,NA,NA,NA
TCF4,NA,NA,NA,NA,0.344628471028957,0.37883377326177,NA,NA,0.380992321976724,NA,0.280050973975038,NA,0.308351872732312,NA,0.338343899036538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.316344384852302,NA,NA,0.511734925485916,0.529136311213357,0.255994498430626,0.296987373628279,0.409969988833356,NA,NA,NA,0.352747023965399,NA,NA,NA,NA,NA,2.02477051689025e-07,4.94667360182695e-09,NA,NA,2.10903607139829e-07,NA,1.81749690722486e-08,NA,1.47503980946518e-08,NA,3.96419342264746e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.43155176632303e-09,NA,NA,1.82313798749347e-10,1.35026896210505e-09,1.2533565340681e-09,3.09418581479206e-09,9.1701997333788e-11,NA,NA,NA,8.23863498561495e-10,NA
TENT2,-0.345714521481684,0.284787262033345,NA,NA,0.314539844563353,0.34508492452506,NA,NA,0.392081969172719,NA,0.300639413241464,NA,-0.412780169298457,NA,0.387461846872687,NA,-0.315807763027616,NA,0.337,0.340958007140888,0.505706216620166,NA,0.597185199929159,NA,0.543623733681834,0.357425110444275,0.486500681959293,-0.328558710982312,0.468930813276153,NA,0.490428729466494,NA,0.259059022453933,0.384788259158042,NA,-0.274642009208106,0.412399598510671,0.45436381240966,0.351702578700857,0.553946050993936,0.652045257068584,NA,0.326359351095352,NA,0.789173571755882,-0.402144554730257,2.04566725701503e-05,7.70039336663475e-10,NA,NA,6.98788367179229e-09,1.32030101913623e-09,NA,NA,6.3100902953907e-11,NA,3.0475733257703e-10,NA,9.35674193132461e-07,NA,5.88925361494759e-11,NA,0.000109748725314602,NA,5.09809985698e-05,0.000141306008902918,1.83038377378954e-06,NA,9.4067556636334e-07,NA,7.81992428535947e-05,0.000934291766532556,2.07807203713173e-05,5.30602294066316e-05,2.16739257694953e-05,NA,0.000165321422326426,NA,8.93204022100863e-06,2.15187968493811e-08,NA,0.0122252835117338,5.00009524068805e-08,2.3770505870106e-09,3.53827434774114e-07,0.0272703878056664,0.00082394643598104,NA,1.67163044346414e-05,NA,1,0.000598803722125368
TET1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.757675717531673,-0.458517902901482,0.342325126303794,NA,0.438403153681434,NA,0.790061714889482,NA,0.308022085808781,NA,0.294670148882377,NA,0.540610669961385,NA,0.420219991849046,0.487967151088611,NA,NA,0.450522060345202,0.428193788198029,NA,NA,0.434781616245421,NA,NA,NA,0.406069518246387,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.99999999999979,0.99525286897583,5.30592552082143e-08,NA,0.992055133225475,NA,1,NA,0.0117336604585755,NA,1.4158652986434e-06,NA,0.999998517570242,NA,0.995617446678378,0.999998948203751,NA,NA,0.00322786698714351,0.0276294543670841,NA,NA,0.0144026180273626,NA,NA,NA,0.98873386382832,NA
TEX21P,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.341,NA,NA,0.323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000163057616077,NA,NA,0.000250549244581,NA,NA,NA,NA,NA
THRAP3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.335,-0.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.12933905432e-06,0.000125410191347,NA,NA,NA,NA,NA,NA,NA,NA
TIAM1,NA,-0.416626184743358,NA,NA,NA,0.273348766574876,NA,NA,-0.450931490879688,NA,0.358712138114911,NA,0.400001836182341,NA,-0.40285137455127,NA,NA,NA,0.625301010510077,0.336042278929707,0.668311496888591,0.256439431141812,0.512571484448004,NA,0.646449792566748,NA,0.574661797373395,NA,0.554604314289134,NA,0.392698467092452,NA,-0.459234682375705,0.258782540265342,NA,NA,0.520813918854333,0.346064434503627,0.371661065917471,0.257241550049814,-0.624861085685276,NA,0.420817488405711,NA,0.486937803789953,-0.408487178046519,NA,0.986400044164437,NA,NA,NA,2.69372407801178e-05,NA,NA,0.996858090518138,NA,0.0184020168928875,NA,0.0305341500382155,NA,0.97186265990486,NA,NA,NA,1.59394532790318e-07,2.88984824399924e-05,2.92128391130698e-06,0.00176389021801886,2.33716563549204e-07,NA,2.65107715050321e-08,NA,3.66602814211231e-06,NA,3.31841000790887e-07,NA,1.35901516812245e-05,NA,0.998857235497383,1.25349503658095e-09,NA,NA,0.00507559835719674,4.90098274299877e-10,0.93107307903944,3.66765716725774e-10,0.999999999999368,NA,0.993887268144983,NA,0.00858345033938986,0.985705370183739
TMEM116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.42,NA,NA,NA,-0.397,NA,NA,-0.391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00597704212843,NA,NA,NA,0.00491099954151,NA,NA,0.00389994952655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMEM214,NA,NA,NA,NA,0.414680754281648,0.387503993056662,NA,NA,0.301347939970265,NA,NA,NA,0.317075711155572,NA,0.351937269481206,NA,NA,NA,NA,NA,0.380648817644859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.268107460355695,0.328102572210454,NA,NA,0.686871550398408,0.64667155833385,0.330457076386228,0.297612348860219,0.396868963007289,NA,NA,NA,0.443732185809671,NA,NA,NA,NA,NA,1.83845305167018e-08,3.12759872657349e-09,NA,NA,2.94381952199993e-06,NA,NA,NA,5.73597666792798e-08,NA,5.0456748250937e-09,NA,NA,NA,NA,NA,1.23888874692473e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.0878417815988e-05,2.65946859475724e-08,NA,NA,2.39393635755868e-09,8.90259020986023e-09,2.78830084134084e-08,3.7007648267842e-08,9.08088209179522e-08,NA,NA,NA,1.47959270776354e-08,NA
TMEM237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.52321101244124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0358796289312285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TMEM50B,NA,0.398376792650963,NA,NA,NA,NA,NA,NA,-0.31,NA,NA,NA,0.305088077648237,NA,0.2896430926589,NA,NA,NA,-0.412,0.308028467128662,0.311,NA,0.278429005062437,NA,0.364341990914504,NA,0.367543304181767,NA,0.279336489960488,NA,0.287973476418422,NA,0.354758302469947,0.369327252221101,NA,NA,-0.36,-0.37,NA,NA,0.3077438905172,NA,NA,NA,-0.316,NA,NA,0.000321273997408804,NA,NA,NA,NA,NA,NA,1.51111085486e-10,NA,NA,NA,0.00256706642556061,NA,0.0165319905905898,NA,NA,NA,0,3.52739990325364e-06,0,NA,1.19551604671741e-06,NA,4.31962176597385e-08,NA,8.71779251357582e-07,NA,2.87095319870537e-07,NA,1.18068580446171e-05,NA,3.51582489859897e-06,1.66402895153302e-06,NA,NA,0,0,NA,NA,3.24822395862646e-05,NA,NA,NA,0,NA
TMEM91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0445866474362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TNFRSF25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.47243040297206,0.449151240092607,NA,NA,0.426635309232052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.966938218309249,0.930995143859122,NA,NA,0.905599013454443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TNRC6A,NA,NA,NA,NA,0.359594767546488,0.42281308482942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.289669609117015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.586768067115721,0.448706555156205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.942420473702318,0.999982553700952,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.25559523674139e-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.999995073545253,NA,NA,NA,NA,NA,NA,NA,NA
TP53INP1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.33,NA,-0.331,NA,-0.321,NA,-0.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.456,-0.433,-0.326,-0.339,-0.396,NA,NA,NA,-0.407,-0.366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.3972156765e-13,0,NA,NA,NA,0,0
TPM3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00618013812414,NA,NA,NA,NA,NA
TPT1-AS1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.250930369931442,NA,NA,-0.254184098693222,-0.299720645358545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0466276903414874,NA,NA,0.0312228364745167,0.00168241927588964,NA,NA,NA,NA,NA,NA,NA,NA
TPTEP2,0.373929483980482,0.42235811761618,NA,NA,-0.509,-0.66,0.415081347525309,0.396552654707858,-0.629,NA,-0.368,NA,-0.423,NA,-0.552,NA,NA,NA,-0.33,NA,-0.574,0.267677060144947,-0.49,NA,0.349129732961346,NA,NA,NA,0.317027876596786,NA,NA,NA,0.418915259674516,0.578783526819684,0.427588657595548,0.555121975070284,0.767329102489513,0.746505266621243,0.667997026144819,0.703651122935926,0.716775082484044,0.585071709297573,0.51558331200913,NA,0.561045623057401,0.45974223654896,0.0257251946119321,0.00786546554131833,NA,NA,8.4208977935e-10,0,0.0284887378127832,0.0175862493849822,0,NA,2.83040677983e-11,NA,0,NA,0,NA,NA,NA,0,NA,0,0.0342758342225099,0,NA,0.00544368359548409,NA,NA,NA,0.0474587758985407,NA,NA,NA,0.91005988989556,0.999048392298841,0.929279878113021,0.988119202242345,0.999999982042155,0.999999861641204,0.999987761049156,0.999998489623813,0.999998586406496,0.999147964119227,0.990149585943056,NA,0.998348590593392,0.963418517915148
TRAF5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.418,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0453144018916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRAPPC13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.471,NA,NA,0.418,NA,NA,0.522,NA,NA,NA,0.548,NA,NA,NA,-0.522,NA,NA,NA,-0.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0064535167942,NA,NA,0.00723899145511,NA,NA,0.000379123633479,NA,NA,NA,0.00255944874517,NA,NA,NA,3.078221451e-07,NA,NA,NA,0.0256124584,NA,NA,NA,NA,NA,NA,NA,NA
TRAPPC2L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.50282573179192,NA,NA,NA,NA,0.475174965951611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00179876453496664,NA,NA,NA,NA,0.0102464606102545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRIM27,NA,NA,NA,NA,NA,NA,NA,NA,0.337,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.416,-0.371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.309,NA,-0.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00362377948071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0280815591701,0.00540887729145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0062186933935,NA,0.00831538796355,NA,NA,NA
TRIM37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.348021463154386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00050173672897621,NA,NA,NA,NA,NA,NA,NA,NA,NA
TRIM65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.377,-0.377,-0.377,NA,-0.377,NA,-0.377,-0.377,-0.367,-0.353,-0.377,-0.377,-0.377,-0.377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.2296285665e-14,0,0,NA,0,NA,8.10410766276e-14,0,5.33515312307e-13,7.40193620683e-13,0,0,1.37124385921e-13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TSNARE1,NA,NA,NA,NA,NA,NA,NA,NA,-0.322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00292382429156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TSPAN7,NA,NA,NA,NA,-0.410512281456973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.331168181435011,NA,-0.317,0.287876475091789,0.366761934966356,NA,0.391350081401902,NA,NA,NA,0.345158171605887,NA,NA,NA,NA,NA,NA,NA,-0.385,-0.432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.924969241740369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.68515548926688e-12,NA,0,6.63519457076743e-11,1.22906682514081e-11,NA,1.12772334555225e-11,NA,NA,NA,8.72501438409821e-10,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA
TSTD3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.259290238515577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0294057033387092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TTC5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.365,NA,0.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00182857366089,NA,6.82387553006e-06,NA,NA,NA,NA,NA,NA,NA
TTLL3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000563990722909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
TUBA1C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.251738143446479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.92699746491769e-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
