,minpadj_maxPdPSI_LMI070_01x,dPSI_LMI070_01x,minpadj_maxPdPSI_LMI070_03x,dPSI_LMI070_03x,minpadj_maxPdPSI_LMI070_10x,dPSI_LMI070_10x,minpadj_maxPdPSI_RG7916_01x,dPSI_RG7916_01x,minpadj_maxPdPSI_RG7916_03x,dPSI_RG7916_03x,minpadj_maxPdPSI_RG7916_10x,dPSI_RG7916_10x
AP1S2,NA,NA,0.300973680220203,0.0245069751908,NA,NA,NA,NA,NA,NA,NA,NA
AP2A2,NA,NA,6.08756325321e-07,0.053,2.55524018563e-09,0.056,NA,NA,0.294815366592,0.06,NA,NA
AP2B1,NA,NA,NA,NA,0.17351877978,0.03,0.403331400978,0.027,NA,NA,0.435068977031,0.027
AP3D1,NA,NA,NA,NA,NA,NA,0.0841424716756,0.016,0.211142996898,0.015,0.322507513945,0.011
AP4B1,NA,NA,NA,NA,0.486499699878749,0.122032645971178,NA,NA,NA,NA,NA,NA
AP4M1,0.0310420826408,0.031,0.334250028047,-0.054,0.099346152519,0.021,NA,NA,NA,NA,0.348582964555,-0.067
AP5Z1,NA,NA,NA,NA,0.375419036428,-0.051,NA,NA,NA,NA,NA,NA
APAF1,0.0105433336045,-0.152,0.00272764708874,-0.222,NA,NA,0.427258187782,-0.116,NA,NA,0.0366340978946,-0.169
APBB1,NA,NA,NA,NA,0.40034983203976,0.0251704494412742,NA,NA,NA,NA,NA,NA
APEH,NA,NA,0.0147164148472,-0.085,0.22695545422,-0.062,0.281185930313,0.059,NA,NA,NA,NA
APEX1,NA,NA,0.0614750400048,-0.098,NA,NA,NA,NA,NA,NA,NA,NA
APH1B,NA,NA,NA,NA,0.147797766091,-0.059,NA,NA,NA,NA,NA,NA
API5,0.257455152960724,0.0967549884914496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
APIP,NA,NA,0.0018981299803651,0.0911082706539587,0.00162547803804747,0.0933209303667385,NA,NA,0.251039545271232,0.15467478593008,0.00014962299388958,0.187727078499471
APLP2,0,0.163,0,0.339,0,0.341,0,0.079,0,0.199,0,0.396
APOBEC3G,0.0660629346887,-0.158,0.135933623309,-0.149,NA,NA,NA,NA,0.0381730606838,-0.159,NA,NA
APOPT1,NA,NA,0.231177001687,0.244,NA,NA,NA,NA,NA,NA,NA,NA
APPL1,NA,NA,NA,NA,0.200495341077,0.093,NA,NA,NA,NA,NA,NA
APPL2,5.38310816637431e-08,0.165069892815752,1.39996129356632e-13,0.670459995253547,1.59166514657649e-15,0.681932560967167,NA,NA,0.13791884579378,0.0602708177643666,1.19710641616759e-10,0.234220087262674
APRT,NA,NA,NA,NA,0.477003578126,0.048,NA,NA,NA,NA,NA,NA
APTX,0.262422657551,-0.066,0.335733265537192,0.154935561158619,NA,NA,NA,NA,NA,NA,NA,NA
ARAF,NA,NA,NA,NA,0.486821055042744,0.029560689879369,NA,NA,NA,NA,NA,NA
ARAP1,0.102050107812117,0.0340640743226727,0.00194635407581058,0.0837177960846034,0.00749879878014711,0.0532286641812714,NA,NA,NA,NA,0.0623275035315635,0.0321751364236094
ARF1,NA,NA,NA,NA,NA,NA,0.0740872525505,0.217,NA,NA,NA,NA
ARF3,NA,NA,0.1979612184088,0.0252527574096436,NA,NA,NA,NA,NA,NA,NA,NA
ARFGAP1,NA,NA,NA,NA,0.119782842214,0.033,NA,NA,NA,NA,NA,NA
ARFGAP2,0.1327570517918,0.0231945356676259,0.000700221554253997,0.156749105117704,0.00120794265042043,0.130894630709314,NA,NA,NA,NA,NA,NA
ARFGAP3,NA,NA,0.389965315157,-0.053,0.158010705232,-0.068,NA,NA,NA,NA,NA,NA
ARFGEF2,NA,NA,0.259824068088309,0.154655767368036,0.159203734986051,0.0595075245191706,NA,NA,NA,NA,0.273728017108923,0.196602674416907
ARFIP1,NA,NA,NA,NA,0.237262786435678,0.120324515581806,NA,NA,0.355342864065705,0.0331374706066451,NA,NA
ARFRP1,0.495002988147,0.05,NA,NA,0.300305545116,0.049,NA,NA,NA,NA,NA,NA
ARHGAP1,0.0408482921911474,0.0731764884209043,1.20003436999979e-14,0.163162196736599,3.79144999614313e-11,0.160188022573178,NA,NA,NA,NA,NA,NA
ARHGAP11A,0.378030527616,0.064,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARHGAP12,1.78110648543e-05,-0.08,7.57077306877e-08,-0.112,0,-0.218,NA,NA,NA,NA,NA,NA
ARHGAP21,0.287576371481,0.024,0.253504334092,0.026,0.090691314509,0.031,NA,NA,NA,NA,NA,NA
ARHGAP22,NA,NA,NA,NA,0.202400264377,-0.065,NA,NA,NA,NA,NA,NA
ARHGAP23,0.000620786608462,0.116,1.25332337101e-12,0.179,5.94982868435e-09,0.16,NA,NA,NA,NA,NA,NA
ARHGAP26,NA,NA,NA,NA,NA,NA,NA,NA,0.466552053219,-0.321,NA,NA
ARHGAP29,NA,NA,0.390431176236,-0.045,NA,NA,NA,NA,NA,NA,NA,NA
ARHGAP32,0.00179159648092,0.066,4.82139756154e-05,0.091,0.000105495758841,0.068,NA,NA,NA,NA,0.00720767614103,0.046
ARHGAP5,1.19916937798132e-05,0.0987406335612662,4.08361895919035e-07,0.26037343627721,6.50474004608475e-07,0.256087369847848,NA,NA,NA,NA,NA,NA
ARHGEF1,0.175093736796,0.068,0.374240621344102,0.0191040912729303,0.250084620264758,0.172526440115546,NA,NA,NA,NA,NA,NA
ARHGEF12,0.20363577422612,0.0766729209876774,NA,NA,0.128830954458836,0.154140250276412,NA,NA,NA,NA,NA,NA
ARHGEF19,NA,NA,NA,NA,0.26085680907,-0.055,NA,NA,NA,NA,NA,NA
ARHGEF2,NA,NA,NA,NA,0.251818429800276,0.0570078459209694,NA,NA,NA,NA,NA,NA
ARHGEF3,0.0242596865798,0.108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARHGEF40,NA,NA,0.0321011917274,-0.016,0.0346797603796,-0.027,NA,NA,NA,NA,NA,NA
ARHGEF7,0.203643345488,0.079,NA,NA,NA,NA,0.0198831205491,0.12,NA,NA,NA,NA
ARHGEF9,NA,NA,0.483221754369,-0.128,NA,NA,NA,NA,NA,NA,NA,NA
ARID1A,NA,NA,0.159148119068,0.021,NA,NA,NA,NA,NA,NA,NA,NA
ARID1B,NA,NA,0.000223092618999,0.131,0.471816245384,-0.035,NA,NA,NA,NA,0.443585580253,0.084
ARID4A,NA,NA,NA,NA,0.828296951434307,0.186615876143509,NA,NA,NA,NA,NA,NA
ARID4B,NA,NA,0.114551618411,-0.036,NA,NA,0.349186404641,-0.034,NA,NA,NA,NA
ARID5A,NA,NA,0.175819652751773,0.066865340559053,0.168662015788922,0.107953096120539,NA,NA,NA,NA,NA,NA
ARID5B,NA,NA,0.248273139681178,0.0287987145090217,NA,NA,NA,NA,NA,NA,NA,NA
ARIH2,0.308098324172,-0.123,NA,NA,0.215168473527864,0.0386146746520546,NA,NA,0.165574431403,-0.041,NA,NA
ARL13B,NA,NA,NA,NA,0.449028934966591,0.10748979542513,NA,NA,NA,NA,NA,NA
ARL14EP,NA,NA,NA,NA,0.274206509113741,0.0377787610505576,NA,NA,NA,NA,NA,NA
ARL15,NA,NA,NA,NA,0.999999999999917,-0.822149365714888,NA,NA,NA,NA,NA,NA
ARL16,0.113993758177,-0.057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ARL6IP6,0.161916994857,0.045,0.217279029546,0.044,NA,NA,NA,NA,NA,NA,NA,NA
ARMC1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.437822395863257,0.0493632940417447
ARMC10,NA,NA,NA,NA,0.0917534476552,0.116,0.322059947328,-0.087,NA,NA,NA,NA
ARMC8,NA,NA,0.0458377026620171,0.0731730231381614,0.098335617274132,0.0728415164978435,NA,NA,NA,NA,NA,NA
ARMC9,0.121702610128851,0.153620922668565,NA,NA,0.160410087322971,0.027779993466143,NA,NA,NA,NA,NA,NA
ARMCX2,0.0401708323548,-0.043,0.163676643264,-0.073,0.0430474839519072,0.130318940299474,NA,NA,0.401512560670757,0.1149779166957,0.232014479689451,0.110627475887989
ARMCX3,NA,NA,0.257640430821681,0.0835589218871382,0.00708202664842316,0.0949747600167957,NA,NA,NA,NA,NA,NA
ARMCX4,0.490018480766,0.074,0.400188488634,-0.172,NA,NA,0.442064402151,0.072,NA,NA,0.156923580082,0.151
ARMCX6,0,0.19,0,0.46,0,0.486,NA,NA,NA,NA,2.87718169875e-06,0.041
ARMT1,NA,NA,0.302486783474445,0.0284567975891622,NA,NA,NA,NA,NA,NA,NA,NA
ARNT,NA,NA,0.0815460513016,-0.072,NA,NA,NA,NA,NA,NA,NA,NA
ARPC2,0.290872872632,-0.13,NA,NA,0.327207147331,-0.165,0.24128756275,-0.104,0.358450965776,-0.2,0.230863315529,-0.06
ARPC4-TTLL3,NA,NA,NA,NA,0.439046340349,-0.065,NA,NA,0.479289267716,0.016,NA,NA
ARPP19,0.000119624180232874,0.0864562624894229,0.000584644166362,0.121,1.71753102415e-09,0.154,NA,NA,0.348258378739,0.042,0.119344311832,0.094
ARRB2,NA,NA,NA,NA,0.452005974033,0.046,NA,NA,NA,NA,NA,NA
ARRDC1,NA,NA,0.295702909145,-0.131,0.470035726396,-0.065,NA,NA,NA,NA,NA,NA
ARRDC3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34764917010576,0.0238414892245023
ARSA,0.23107370867,0.049,0.219050520007,-0.109,NA,NA,NA,NA,NA,NA,NA,NA
ARSD,NA,NA,NA,NA,0.128359784570101,0.219271973969735,NA,NA,0.17983415037,0.049,NA,NA
ARSJ,NA,NA,4.62330214731309e-07,0.0948137716021613,0.000265942282420256,0.0811688972369443,NA,NA,NA,NA,NA,NA
ASAH1,NA,NA,NA,NA,0.349572635375625,0.0364241755142233,NA,NA,NA,NA,NA,NA
ASAP1,0,0.808,0,0.937,0,0.967,NA,NA,0.202121004253301,0.060768703256507,0,0.771
ASAP2,NA,NA,1.48449416064e-08,0.113,3.63150516037e-06,0.104,NA,NA,NA,NA,NA,NA
ASAP3,0.408648594789,0.058,0.246603621103,0.067,NA,NA,NA,NA,NA,NA,NA,NA
ASB1,NA,NA,0.388727047115,-0.078,NA,NA,NA,NA,NA,NA,NA,NA
ASB13,NA,NA,NA,NA,0.541148743490866,0.113503903521708,NA,NA,NA,NA,NA,NA
ASB6,NA,NA,0.263847499645377,0.0924114626355303,NA,NA,NA,NA,NA,NA,NA,NA
ASCC2,0.279017957951,-0.029,NA,NA,0.0619065441472162,0.0367663681715101,0.0874366591171,-0.034,NA,NA,NA,NA
ASCC3,0.00806549215125076,0.115349274026503,0.000120102356694965,0.0978774213486296,0.000320887905633768,0.47944348661099,NA,NA,0.0103129577811229,0.182709523761203,0.000130954216374757,0.695500401664458
ASF1B,NA,NA,NA,NA,0.159308481207979,0.216217334287333,NA,NA,NA,NA,NA,NA
ASH1L,NA,NA,0.0251536781243972,0.0568707564657172,0.0695453811354312,0.0750115014887282,0.143921471244,0.127,NA,NA,0.354482436183,-0.059
ASH2L,NA,NA,0.433853984216,-0.034,NA,NA,NA,NA,NA,NA,NA,NA
ASL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.303228602823,0.011
ASNS,1.99451745839e-08,0.077,0,0.236,0,0.247,NA,NA,NA,NA,6.35153223412e-05,0.053
ASNSD1,NA,NA,0.216194095508,-0.244,NA,NA,NA,NA,NA,NA,NA,NA
ASPH,NA,NA,0.0117283267506,-0.012,0.181358991595183,0.0168812204088478,0.422135573492,-0.013,NA,NA,0.122253556857644,0.0195333451972932
ASPM,NA,NA,0.336271887964,0.168,0.386155271131,0.196,NA,NA,NA,NA,NA,NA
ASPSCR1,0.0388409538401,-0.119,NA,NA,NA,NA,0.0149649788664,-0.147,NA,NA,NA,NA
ATAD2B,NA,NA,0.0111866783828,-0.011,0.0870305799056,0.146,NA,NA,0.238666797484,0.118,0.0269606453031,0.033
ATAT1,NA,NA,0.470970429202,0.032,0.253113850859,-0.13,NA,NA,NA,NA,0.0382306537702,0.184
ATF1,NA,NA,0.424655908108756,0.0287537431942754,NA,NA,NA,NA,NA,NA,NA,NA
ATF2,NA,NA,NA,NA,NA,NA,0.219324974688,-0.154,NA,NA,NA,NA
ATF6,0.000143342150349073,0.0870321570053593,4.74996753443076e-07,0.217761458661174,1.81758871525018e-06,0.217962848053226,NA,NA,NA,NA,NA,NA
ATG12,NA,NA,0.312186191945514,0.0283151244252973,NA,NA,NA,NA,NA,NA,NA,NA
ATG13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.129701440777,0.032
ATG16L2,NA,NA,0.205382736723,-0.203,0.370367081621767,0.049009756168486,0.242271233806,-0.039,NA,NA,NA,NA
ATG4A,NA,NA,NA,NA,0.45407021438,-0.09,NA,NA,NA,NA,NA,NA
ATG4B,NA,NA,0.345982883914924,0.0194482122012213,0.3539054043252,0.0194468615425324,NA,NA,0.220805915987,0.07,0.332256508314,0.054
ATG4D,NA,NA,NA,NA,NA,NA,NA,NA,0.414859986891,-0.158,NA,NA
ATG5,0.318517012973,-0.118,2.18103752771e-05,-0.278,3.55687945574e-08,-0.363,NA,NA,NA,NA,NA,NA
ATG7,0.158692116749,0.033,0.043839628729,-0.22,NA,NA,0.289044827865,0.029,NA,NA,NA,NA
ATG9A,0.070079846941,0.044,0.357948834417,0.121,NA,NA,NA,NA,NA,NA,0.361490678604,-0.09
ATHL1,NA,NA,0.00777061974808,-0.229,0.0316315347663,-0.213,NA,NA,NA,NA,NA,NA
ATIC,0.327158998629709,0.0337751859405928,NA,NA,0.471816245384,-0.022,NA,NA,NA,NA,NA,NA
ATL3,NA,NA,NA,NA,0.492446829541,0.03,NA,NA,NA,NA,NA,NA
ATOX1,NA,NA,0.17189874528,-0.016,NA,NA,NA,NA,NA,NA,NA,NA
ATP10A,0.438026916765,0.044,NA,NA,0.433408132123297,0.0511399900414336,NA,NA,NA,NA,NA,NA
ATP11B,NA,NA,3.04162514454e-07,0.092,1.05124140685e-11,0.119,NA,NA,NA,NA,NA,NA
ATP13A1,0.0265617573158,0.038,0.199153209872797,0.121976744762342,0.0938832386209,-0.025,NA,NA,NA,NA,0.0169981095379,0.035
ATP13A3,NA,NA,NA,NA,0.2091115204319,0.0892145933008597,NA,NA,NA,NA,NA,NA
ATP2A2,0.0619282254624,-0.228,NA,NA,0.00484801597721,-0.321,0.196143295062,-0.061,0.0981404929989,-0.298,0.00701768382523,-0.349
ATP2C1,NA,NA,0.183744562366,0.165,0.0804036741093888,0.0275354783824993,NA,NA,NA,NA,NA,NA
ATP5A1,NA,NA,NA,NA,0.0909611914597,-0.035,NA,NA,NA,NA,NA,NA
ATP5C1,NA,NA,0.222693406929797,0.0524842963356994,0.1820604734813,0.0605183090718008,NA,NA,NA,NA,NA,NA
ATP5J,NA,NA,0.257169798404856,0.0428604350678914,NA,NA,NA,NA,NA,NA,NA,NA
ATP5J2,NA,NA,0.0646448302928999,0.0461735145774545,0.048498688692225,0.043093398068222,NA,NA,NA,NA,NA,NA
ATP5S,0.129427360419,-0.213,NA,NA,NA,NA,NA,NA,NA,NA,0.107391251207,-0.098
ATP6AP2,NA,NA,NA,NA,0.0388501666434,0.355,NA,NA,NA,NA,0.218721705511,-0.253
ATP6V0A2,NA,NA,NA,NA,0.24524398425,0.127,0.436277161138,0.127,NA,NA,0.357443430932,0.127
ATP6V0B,0.0847100426267,-0.033,NA,NA,0.0316315347663,-0.034,NA,NA,NA,NA,0.0397123312443,-0.036
ATP6V0E2,NA,NA,0.0913850379749,0.138,0.032731340023,0.161,NA,NA,NA,NA,NA,NA
ATP6V1B2,0.125817741583946,0.0120072451111152,0.00388403009829941,0.0351701992348475,0.00473315315431944,0.0404474034811504,NA,NA,NA,NA,NA,NA
ATP6V1H,NA,NA,NA,NA,0.394999460836,-0.033,NA,NA,NA,NA,NA,NA
ATP7B,0.0827088450289,0.273,NA,NA,0.0502036641006,0.308,NA,NA,0.0886565192538,0.341,NA,NA
ATP8B1,0.129427360419,0.069,0.22174895056095,0.118310574992621,NA,NA,NA,NA,NA,NA,NA,NA
ATP9B,NA,NA,0.0796482099535,0.142,NA,NA,NA,NA,NA,NA,NA,NA
ATPAF1,NA,NA,0.353930345570972,0.0674752277824365,NA,NA,NA,NA,NA,NA,NA,NA
ATRAID,NA,NA,0.456551346928858,0.0395844372208628,NA,NA,NA,NA,NA,NA,NA,NA
ATRN,NA,NA,0.300835576436,0.088,NA,NA,NA,NA,NA,NA,NA,NA
ATRX,0.287576371481,0.025,0.141566070069,0.1,NA,NA,NA,NA,NA,NA,NA,NA
ATXN1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110611684224,-0.078
ATXN2,0.381058338815,0.054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ATXN2L,0.440905469175,0.077,0.192937742439,-0.113,0.347226435585,-0.206,0.430446879028,-0.105,NA,NA,NA,NA
ATXN3,NA,NA,NA,NA,NA,NA,NA,NA,0.00855320449209,-0.141,0.318439740065,-0.109
ATXN7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266912215948,0.227
ATXN7L1,NA,NA,0.335742652417,-0.069,NA,NA,NA,NA,NA,NA,NA,NA
AUH,NA,NA,NA,NA,0.0645049554962085,0.0722989231751537,NA,NA,NA,NA,NA,NA
AUP1,NA,NA,0.0307282796557,0.059,0.0944402872106,-0.022,NA,NA,NA,NA,0.326525359328,0.046
AURKA,NA,NA,NA,NA,0.1711536358,-0.191,NA,NA,NA,NA,NA,NA
AURKB,NA,NA,0.399101746770544,0.160006076552409,0.290204757867376,0.0921868193607792,NA,NA,NA,NA,NA,NA
AVL9,NA,NA,0.109597629084,-0.226,0.999881011947049,0.348024807048557,0.426418914162,-0.068,NA,NA,NA,NA
AXIN1,0,0.527,0,0.726,0,0.639,NA,NA,0.00684846879471,0.229,3.04737059621e-08,0.378
AXL,0.230171697548,-0.02,0.0674462892195,-0.022,0.0899246311360834,0.0601748366138323,NA,NA,NA,NA,0.0456606503395,-0.023
AZI2,NA,NA,NA,NA,0.447971598195875,0.0260002877414752,NA,NA,NA,NA,NA,NA
AZIN2,NA,NA,NA,NA,0.000188306143945,-0.281,NA,NA,0.0469617662775,0.376,0.00585622178719,-0.27
B3GALNT1,NA,NA,NA,NA,0.211332708624,0.193,0.390478835322,0.187,0.100230572131738,0.142409263570513,NA,NA
B4GALT3,NA,NA,0.252794351121,0.031,NA,NA,NA,NA,0.377421192382,0.038,0.228288145824,0.041
B4GALT4,NA,NA,0.223412969893,0.041,0.192082322689,-0.063,NA,NA,NA,NA,NA,NA
BABAM1,NA,NA,0.49070551134,-0.013,NA,NA,NA,NA,NA,NA,NA,NA
BACH1,NA,NA,0.344587524974636,0.0552479932330171,0.0265260561491258,0.10676479774078,NA,NA,NA,NA,NA,NA
BAG3,NA,NA,NA,NA,0.364803988201883,0.0787960131809089,NA,NA,NA,NA,NA,NA
BAG6,NA,NA,0.103502512626,0.086,0.106229486407,0.085,NA,NA,NA,NA,NA,NA
BAIAP2,NA,NA,1.00220752318e-05,0.151,3.01294746806e-07,0.223,NA,NA,NA,NA,NA,NA
BANF1,NA,NA,0.0250773563105,0.071,NA,NA,NA,NA,NA,NA,NA,NA
BANP,NA,NA,0.0815460513016,0.324,NA,NA,NA,NA,NA,NA,NA,NA
BAP1,NA,NA,0.478168632154,-0.229,NA,NA,NA,NA,0.0264671578976,0.291,NA,NA
BAX,NA,NA,NA,NA,0.194843314722,0.039,NA,NA,NA,NA,NA,NA
BAZ1A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.228288145824,-0.143
BAZ2A,NA,NA,0.40137218465,-0.258,0.06461679915,-0.067,NA,NA,NA,NA,NA,NA
BAZ2B,NA,NA,0.37989477310342,0.111947478139229,NA,NA,NA,NA,NA,NA,NA,NA
BBOF1,NA,NA,NA,NA,0.48006908605656,0.0731053045634317,NA,NA,NA,NA,NA,NA
BBS1,NA,NA,0.181512857928,-0.019,NA,NA,NA,NA,NA,NA,NA,NA
BBS4,NA,NA,0.413182643374623,0.0480884517302956,NA,NA,0.219324974688,-0.069,NA,NA,NA,NA
BBS5,NA,NA,0.457143938950999,0.131003082125127,NA,NA,NA,NA,NA,NA,NA,NA
BBS7,0.432701387803764,0.129054239142061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BCAR1,NA,NA,0.349208569956,0.032,NA,NA,NA,NA,NA,NA,NA,NA
BCAS3,0.338037070643,0.123,7.12016904805e-06,0.371,0.0254205338659,-0.279,0.0124781147706,0.257,NA,NA,0.438401921581886,0.122617387990141
BCAS4,0.468840524233,0.05,NA,NA,0.334684141088,-0.066,NA,NA,NA,NA,NA,NA
BCAT2,NA,NA,NA,NA,0.0758024184111,-0.184,NA,NA,NA,NA,NA,NA
BCKDHA,NA,NA,0.270004024687,0.048,NA,NA,NA,NA,NA,NA,NA,NA
BCKDK,NA,NA,NA,NA,0.044466810342,0.082,NA,NA,NA,NA,0.303228602823,0.063
BCL2L13,NA,NA,0.453757778829963,0.0865444965045991,0.245145412942,0.061,NA,NA,NA,NA,NA,NA
BCL2L2,NA,NA,NA,NA,NA,NA,NA,NA,0.244005220905,0.098,NA,NA
BCL3,0.320765006732,-0.049,0.10750089073,-0.056,NA,NA,NA,NA,NA,NA,NA,NA
BCL9,0.431559733672,-0.21,0.11739805712,-0.271,NA,NA,NA,NA,NA,NA,NA,NA
BCL9L,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0839837114038,-0.07
BCLAF1,NA,NA,NA,NA,NA,NA,0.364910528622,0.041,NA,NA,NA,NA
BCORL1,NA,NA,NA,NA,0.359197761588,0.184,NA,NA,0.361220620768,0.189,0.00211402862116,0.269
BCS1L,0.368686830476,-0.086,0.242338724663,0.213,0.0944402872106,0.032,0.388787203231,0.034,0.147751332362,0.042,0.232014479689451,0.0924115358326445
BDH2,0.341483284212,0.012,0.367209366688,-0.106,0.0185183954366,-0.064,NA,NA,NA,NA,NA,NA
BDKRB1,NA,NA,NA,NA,0.239983872226,-0.057,NA,NA,NA,NA,NA,NA
BDNF,NA,NA,0.0676281757647,0.097,NA,NA,NA,NA,NA,NA,NA,NA
BDNF-AS1,NA,NA,NA,NA,NA,NA,0.0524633750347,-0.225,0.0728047725969,-0.138,2.54231993758e-06,-0.32
BECN1,5.83399567380759e-08,0.1089070535806,2.52744265123433e-06,0.279984549886823,2.98755414604802e-05,0.296352015018468,NA,NA,NA,NA,0.213474556161,-0.044
BEND6,0.200982563068,0.089,NA,NA,NA,NA,NA,NA,0.341845353977,-0.082,9.60983997543e-08,0.251
BEST1,NA,NA,NA,NA,0.0887491969666,-0.467,1.24647505592e-05,-0.382,0.416016364825,-0.142,0.398205413256,-0.21
BET1,NA,NA,NA,NA,NA,NA,NA,NA,0.161171908076,-0.069,NA,NA
BHMT2,NA,NA,NA,NA,0.792364922828808,0.170585604941405,NA,NA,NA,NA,NA,NA
BICC1,NA,NA,0.0849213767441049,0.0803661063850686,0.316256770569845,0.0417193759450076,NA,NA,NA,NA,NA,NA
BICD1,0.00258426260217,0.249,0.084034470637,0.185,NA,NA,NA,NA,0.00152897740526,0.316,0.0163227339537,0.196
BID,NA,NA,NA,NA,0.403151699902,-0.083,NA,NA,NA,NA,NA,NA
BIN1,NA,NA,NA,NA,0.331282662122,-0.026,NA,NA,NA,NA,NA,NA
BIN3,NA,NA,2.1602100535622e-05,0.263682585114566,9.11956435381924e-08,0.0785628374565703,NA,NA,NA,NA,NA,NA
BIRC5,NA,NA,0.311820034745407,0.101142817488493,NA,NA,NA,NA,NA,NA,0.110512100745,-0.051
BIVM,NA,NA,NA,NA,0.0111365877273,-0.192,NA,NA,NA,NA,NA,NA
BIVM-ERCC5,NA,NA,0.470219349674695,0.0175461690364492,0.473571898629703,0.0175458984326865,NA,NA,NA,NA,NA,NA
BLCAP,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.357443430932,0.018
BLMH,0.2753755156215,0.032621622882998,0.00197078686950556,0.0716080235086137,0.00330896843434439,0.14054450503334,NA,NA,NA,NA,NA,NA
BLOC1S6,0.0222922631113,-0.145,NA,NA,0.365996126329,-0.081,0.467556467551,0.019,0.436781039817,0.035,NA,NA
BMP1,NA,NA,NA,NA,0.401332712498,-0.045,NA,NA,NA,NA,NA,NA
BMPER,NA,NA,NA,NA,0.0471763213331,-0.037,NA,NA,NA,NA,NA,NA
BNIP1,NA,NA,0.24515832407638,0.1397979773357,NA,NA,NA,NA,NA,NA,NA,NA
BOC,NA,NA,NA,NA,0.443416213635393,0.0313096790142589,NA,NA,0.287552261774,-0.038,NA,NA
BOD1L1,NA,NA,NA,NA,0.393903608549,-0.053,NA,NA,NA,NA,NA,NA
BOK,NA,NA,0.385124063453,-0.078,NA,NA,NA,NA,NA,NA,NA,NA
BPHL,0.00143538817058,0.363,0.0022949797082,0.054,0.0020038189967,0.265,0.00180165945773,0.363,0.228115483606,0.113,NA,NA
BPTF,NA,NA,0.445398616508211,0.0914732925362299,0.14777151612,-0.117,NA,NA,NA,NA,NA,NA
BRAF,NA,NA,0.336182017274,-0.209,NA,NA,NA,NA,NA,NA,NA,NA
BRAT1,NA,NA,0.086406848513,-0.03,NA,NA,NA,NA,NA,NA,0.413504951644,-0.058
BRCC3,0.0188694932766,-0.094,NA,NA,0.194843314722,-0.078,NA,NA,NA,NA,NA,NA
BRD1,NA,NA,0.495926833008,0.113,NA,NA,NA,NA,NA,NA,0.109459271281989,0.0764026034749514
BRD2,NA,NA,0.38765643273,-0.041,0.0264311757853567,0.124078283894211,NA,NA,NA,NA,0.473835498030645,0.0668041711864139
BRD4,0.24564114458,0.039,0.382869753830892,0.170242425979027,0.340357023735205,0.195914945539723,NA,NA,NA,NA,NA,NA
BRD7,0.399953343359,0.039,0.364131559216,0.038,NA,NA,NA,NA,NA,NA,NA,NA
BRD8,NA,NA,NA,NA,NA,NA,0.441272263242,0.108,NA,NA,NA,NA
BRD9,NA,NA,NA,NA,NA,NA,0.233011945245,-0.021,NA,NA,0.243070697706,-0.02
BRE,NA,NA,0.389965315157,0.035,NA,NA,NA,NA,NA,NA,NA,NA
BRF1,NA,NA,0.436283754039471,0.0352598637862301,0.237582533263,-0.024,NA,NA,NA,NA,NA,NA
BRK1,0.416040029873899,0.0152765228958408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BROX,NA,NA,NA,NA,NA,NA,0.0224411872848,-0.074,0.2275672428,0.087,NA,NA
BRPF1,NA,NA,0.193016171578168,0.232260873811408,0.105278460476867,0.281515839741612,NA,NA,0.226613796489839,0.231310153531989,NA,NA
BRPF3,NA,NA,NA,NA,NA,NA,0.468004837178,0.06,NA,NA,0.46579471674,-0.116
BSDC1,NA,NA,0.295371668451,0.014,0.0460111950481688,0.0464095656812985,NA,NA,NA,NA,0.183557523626,-0.011
BTBD10,0.000237891456990741,0.0945822995425431,2.76070922981387e-06,0.250291840755637,1.94787747686869e-06,0.263624880449225,NA,NA,NA,NA,0.0536177590827951,0.0602606009947927
BTD,NA,NA,NA,NA,0.274206509113741,0.0813611951823991,0.10864738249,-0.073,NA,NA,0.334651253453,-0.065
BTG3,NA,NA,NA,NA,0.479939108664561,0.0611527812216967,NA,NA,NA,NA,NA,NA
BTN2A1,NA,NA,NA,NA,NA,NA,0.371050648132,-0.081,NA,NA,NA,NA
BTN3A2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.374881949229,0.104
BTN3A3,NA,NA,0.15980002195516,0.0705709207880706,NA,NA,NA,NA,NA,NA,NA,NA
BTRC,NA,NA,0.295326207680898,0.0991824412871078,NA,NA,NA,NA,NA,NA,NA,NA
